t,d2,v2,a2
1.900,13.439,-144.134,578.365
1.910,12.028,-138.05,638.365
1.920,10.68,-131.367,698.365
1.930,9.402,-124.083,758.365
1.940,8.2,-116.199,818.365
1.950,7.08,-107.716,878.365
1.960,6.048,-98.632,938.365
1.970,5.11,-88.948,998.365
1.980,4.27,-78.965,973.439
1.990,3.528,-69.531,913.439
2.000,2.878,-60.697,853.439
2.010,2.313,-52.462,793.439
2.020,1.827,-44.828,733.439
2.030,1.414,-37.793,673.439
2.040,1.069,-31.359,613.439
2.050,0.785,-25.525,553.439
2.060,0.556,-20.29,493.439
2.070,0.377,-15.656,433.439
2.080,0.241,-11.621,373.439
2.090,0.143,-8.187,313.439
2.100,0.075,-5.353,253.439
2.110,0.034,-3.118,193.439
2.120,0.011,-1.484,133.439
2.130,0.002,-0.449,73.439
2.140,0.0,-0.015,13.439
2.150,-0.0,0.0,0.0
