t,d0,v0,a0
0.010,65.0,-0.025,-5.0
0.020,64.999,-0.1,-10.0
0.030,64.998,-0.225,-15.0
0.040,64.995,-0.4,-20.0
0.050,64.99,-0.625,-25.0
0.060,64.982,-0.9,-30.0
0.070,64.971,-1.225,-35.0
0.080,64.957,-1.6,-40.0
0.090,64.939,-2.025,-45.0
0.100,64.917,-2.5,-50.0
0.110,64.889,-3.025,-55.0
0.120,64.856,-3.6,-60.0
0.130,64.817,-4.225,-65.0
0.140,64.771,-4.9,-70.0
0.150,64.719,-5.622,-72.632
0.160,64.659,-6.324,-67.632
0.170,64.592,-6.975,-62.632
0.180,64.52,-7.576,-57.632
0.190,64.441,-8.127,-52.632
0.200,64.357,-8.629,-47.632
0.210,64.269,-9.08,-42.632
0.220,64.176,-9.481,-37.632
0.230,64.079,-9.833,-32.632
0.240,63.979,-10.134,-27.632
0.250,63.877,-10.385,-22.632
0.260,63.772,-10.587,-17.632
0.270,63.665,-10.738,-12.632
0.280,63.557,-10.839,-7.632
0.290,63.449,-10.891,-2.632
0.300,63.34,-10.898,0.0
0.310,63.231,-10.898,0.0
0.320,63.122,-10.898,0.0
0.330,63.013,-10.898,0.0
0.340,62.904,-10.898,0.0
0.350,62.795,-10.898,0.0
0.360,62.686,-10.898,0.0
0.370,62.577,-10.898,0.0
0.380,62.468,-10.898,0.0
0.390,62.359,-10.898,0.0
0.400,62.25,-10.898,0.0
0.410,62.141,-10.898,0.0
0.420,62.032,-10.898,0.0
0.430,61.923,-10.898,0.0
0.440,61.814,-10.898,0.0
0.450,61.705,-10.898,0.0
0.460,61.596,-10.898,0.0
0.470,61.487,-10.898,0.0
0.480,61.378,-10.898,0.0
0.490,61.269,-10.898,0.0
0.500,61.16,-10.898,0.0
0.510,61.051,-10.898,0.0
0.520,60.942,-10.898,0.0
0.530,60.833,-10.898,0.0
0.540,60.724,-10.898,0.0
0.550,60.615,-10.898,0.0
0.560,60.506,-10.897,1.069
0.570,60.397,-10.861,6.069
0.580,60.289,-10.775,11.069
0.590,60.182,-10.639,16.069
0.600,60.076,-10.454,21.069
0.610,59.973,-10.218,26.069
0.620,59.872,-9.932,31.069
0.630,59.775,-9.597,36.069
0.640,59.681,-9.211,41.069
0.650,59.591,-8.775,46.069
0.660,59.505,-8.29,51.069
0.670,59.425,-7.754,56.069
0.680,59.35,-7.168,61.069
0.690,59.282,-6.545,61.086
0.700,59.219,-5.959,56.086
0.710,59.162,-5.423,51.086
0.720,59.111,-4.937,46.086
0.730,59.063,-4.502,41.086
0.740,59.02,-4.116,36.086
0.750,58.981,-3.768,36.022
0.760,58.945,-3.382,41.022
0.770,58.913,-2.947,46.022
0.780,58.886,-2.462,51.022
0.790,58.864,-1.944,50.232
0.800,58.847,-1.466,45.232
0.810,58.835,-1.039,40.232
0.820,58.826,-0.662,35.232
0.830,58.822,-0.334,30.232
0.840,58.82,-0.057,25.232
0.850,58.82,0.17,20.232
0.860,58.823,0.348,15.232
0.870,58.827,0.475,10.232
0.880,58.832,0.552,5.232
0.890,58.838,0.58,0.232
0.900,58.844,0.58,0.0
0.910,58.849,0.58,0.0
0.920,58.855,0.58,0.0
0.930,58.861,0.58,0.0
0.940,58.867,0.58,0.0
0.950,58.873,0.58,0.0
0.960,58.878,0.58,0.0
0.970,58.884,0.58,0.0
0.980,58.89,0.58,0.0
0.990,58.896,0.58,0.0
1.000,58.902,0.58,0.0
1.010,58.907,0.58,0.0
1.020,58.913,0.58,0.0
1.030,58.919,0.58,0.0
1.040,58.925,0.58,0.0
1.050,58.931,0.58,0.0
1.060,58.936,0.58,0.0
1.070,58.942,0.58,0.0
1.080,58.948,0.58,0.0
1.090,58.954,0.58,0.0
1.100,58.96,0.58,0.0
1.110,58.965,0.58,0.0
1.120,58.971,0.58,0.0
1.130,58.977,0.58,0.0
1.140,58.983,0.575,-2.206
1.150,58.988,0.528,-7.206
1.160,58.993,0.431,-12.206
1.170,58.997,0.284,-16.847
1.180,58.999,0.14,-11.847
1.190,59.0,0.047,-6.847
1.200,59.0,0.003,-1.847
1.210,59.0,0.0,0.0
1.220,59.0,0.0,0.0
1.230,59.0,0.0,0.0
1.240,59.0,0.0,0.0
1.250,59.0,0.0,0.0
1.260,59.0,0.0,0.0
1.270,59.0,0.0,0.0
1.280,59.0,0.0,0.0
1.290,59.0,0.0,0.0
1.300,59.0,0.0,0.0
1.310,59.0,0.0,0.0
1.320,59.0,0.0,0.0
1.330,59.0,0.0,0.0
1.340,59.0,0.0,0.0
1.350,59.0,0.0,0.0
1.360,59.0,0.0,0.0
1.370,59.0,0.0,0.0
1.380,59.0,0.0,0.0
1.390,59.0,0.0,0.0
