t,d1,v1,a1
1.850,1.368,-5.566,0.0
1.860,1.313,-5.566,0.0
1.870,1.257,-5.566,0.057
1.880,1.202,-5.551,3.057
1.890,1.146,-5.505,6.057
1.900,1.092,-5.43,9.057
1.910,1.038,-5.324,12.057
1.920,0.985,-5.189,15.057
1.930,0.934,-5.023,18.057
1.940,0.885,-4.827,21.057
1.950,0.838,-4.602,24.057
1.960,0.793,-4.346,27.057
1.970,0.751,-4.061,30.057
1.980,0.712,-3.745,33.057
1.990,0.676,-3.4,36.057
2.000,0.644,-3.024,39.057
2.010,0.616,-2.623,39.672
2.020,0.591,-2.241,36.672
2.030,0.571,-1.89,33.672
2.040,0.553,-1.568,30.672
2.050,0.539,-1.276,27.672
2.060,0.528,-1.015,24.672
2.070,0.519,-0.783,21.672
2.080,0.512,-0.581,18.672
2.090,0.507,-0.409,15.672
2.100,0.504,-0.268,12.672
2.110,0.502,-0.156,9.672
2.120,0.501,-0.074,6.672
2.130,0.5,-0.022,3.672
2.140,0.5,-0.001,0.672
2.150,0.5,-0.0,0.0
