t,d1,v1,a1
0.010,6.2,0.0,0.0
0.020,6.2,0.0,0.0
0.030,6.2,0.0,0.0
0.040,6.2,0.0,0.0
0.050,6.2,0.0,0.0
0.060,6.2,0.0,0.0
0.070,6.2,0.0,0.0
0.080,6.2,0.0,0.0
0.090,6.2,0.0,0.0
0.100,6.2,0.0,0.0
0.110,6.2,0.0,0.0
0.120,6.2,0.0,0.0
0.130,6.2,0.0,0.0
0.140,6.2,0.0,0.0
0.150,6.2,0.0,0.0
0.160,6.2,0.0,0.0
0.170,6.2,0.0,0.0
0.180,6.2,0.0,0.0
0.190,6.2,0.0,0.0
0.200,6.2,0.0,0.0
0.210,6.2,0.0,0.0
0.220,6.2,0.0,0.0
0.230,6.2,0.0,0.0
0.240,6.2,0.0,0.0
0.250,6.2,0.0,0.0
0.260,6.2,0.0,0.0
0.270,6.2,0.0,0.0
0.280,6.2,0.0,0.0
0.290,6.2,0.0,0.0
0.300,6.2,0.0,0.0
0.310,6.2,0.0,0.0
0.320,6.2,0.0,0.0
0.330,6.2,0.0,0.0
0.340,6.2,0.0,0.0
0.350,6.2,0.0,0.0
0.360,6.2,0.0,0.0
0.370,6.2,0.0,0.0
0.380,6.2,0.0,0.0
0.390,6.2,0.0,0.0
0.400,6.2,0.0,0.0
0.410,6.2,0.0,0.0
0.420,6.2,0.0,0.0
0.430,6.2,0.0,0.0
0.440,6.2,0.0,0.0
0.450,6.2,0.0,0.0
0.460,6.2,0.0,0.0
0.470,6.2,0.0,0.0
0.480,6.2,0.0,0.0
0.490,6.2,0.0,0.0
0.500,6.2,0.0,0.0
0.510,6.2,0.0,0.0
0.520,6.2,0.0,0.0
0.530,6.2,0.0,0.0
0.540,6.2,0.0,0.0
0.550,6.2,0.0,0.0
0.560,6.2,0.0,0.0
0.570,6.2,0.0,0.0
0.580,6.2,0.0,0.0
0.590,6.2,0.0,0.0
0.600,6.2,0.0,0.0
0.610,6.2,0.0,0.0
0.620,6.2,0.0,0.0
0.630,6.2,0.0,0.0
0.640,6.2,0.0,0.0
0.650,6.2,0.0,0.0
0.660,6.2,0.0,0.0
0.670,6.2,0.0,0.0
0.680,6.2,0.0,0.0
0.690,6.2,0.0,0.0
0.700,6.2,0.0,0.0
0.710,6.2,0.0,0.0
0.720,6.2,0.0,0.0
0.730,6.2,0.0,0.0
0.740,6.2,0.0,0.0
0.750,6.2,0.0,0.0
0.760,6.2,0.0,0.0
0.770,6.2,0.0,0.0
0.780,6.2,0.0,0.0
0.790,6.2,0.0,0.0
0.800,6.2,0.0,0.0
0.810,6.2,0.0,0.0
0.820,6.2,0.0,0.0
0.830,6.2,0.0,0.0
0.840,6.2,0.0,0.0
0.850,6.2,-0.005,-1.793
0.860,6.2,-0.038,-4.793
0.870,6.199,-0.101,-7.793
0.880,6.198,-0.194,-10.793
0.890,6.195,-0.317,-13.793
0.900,6.191,-0.47,-16.793
0.910,6.186,-0.653,-19.793
0.920,6.178,-0.866,-22.793
0.930,6.168,-1.109,-25.793
0.940,6.156,-1.382,-28.793
0.950,6.14,-1.685,-31.793
0.960,6.122,-2.018,-34.793
0.970,6.1,-2.381,-37.793
0.980,6.074,-2.773,-40.793
0.990,6.044,-3.196,-43.793
1.000,6.01,-3.632,-42.23
1.010,5.972,-4.039,-39.23
1.020,5.93,-4.417,-36.23
1.030,5.884,-4.764,-33.23
1.040,5.834,-5.081,-30.23
1.050,5.782,-5.369,-27.23
1.060,5.727,-5.626,-24.23
1.070,5.67,-5.853,-21.23
1.080,5.61,-6.05,-18.23
1.090,5.549,-6.218,-15.23
1.100,5.486,-6.355,-12.23
1.110,5.422,-6.462,-9.23
1.120,5.357,-6.54,-6.23
1.130,5.291,-6.587,-3.23
1.140,5.225,-6.604,-0.23
1.150,5.159,-6.604,0.0
1.160,5.093,-6.604,0.0
1.170,5.027,-6.604,0.0
1.180,4.961,-6.604,0.0
1.190,4.895,-6.604,0.0
1.200,4.829,-6.604,0.0
1.210,4.763,-6.604,0.0
1.220,4.697,-6.604,0.0
1.230,4.631,-6.604,0.0
1.240,4.565,-6.604,0.0
1.250,4.499,-6.604,0.0
1.260,4.433,-6.604,0.0
1.270,4.367,-6.604,0.0
1.280,4.301,-6.604,0.0
1.290,4.235,-6.604,0.0
1.300,4.168,-6.604,0.0
1.310,4.102,-6.604,0.0
1.320,4.036,-6.604,0.0
1.330,3.97,-6.604,0.0
1.340,3.904,-6.604,0.0
1.350,3.838,-6.604,0.0
1.360,3.772,-6.604,0.0
1.370,3.706,-6.604,0.0
1.380,3.64,-6.604,0.0
1.390,3.574,-6.604,0.0
1.400,3.508,-6.604,0.0
1.410,3.442,-6.604,0.0
1.420,3.376,-6.604,0.0
1.430,3.31,-6.604,0.0
1.440,3.244,-6.604,0.0
1.450,3.178,-6.604,0.0
1.460,3.112,-6.604,0.0
1.470,3.046,-6.604,0.0
1.480,2.98,-6.604,0.0
1.490,2.914,-6.604,0.0
1.500,2.848,-6.604,0.0
1.510,2.782,-6.604,0.0
1.520,2.716,-6.604,0.0
1.530,2.649,-6.604,0.0
1.540,2.583,-6.604,0.0
1.550,2.517,-6.604,0.0
1.560,2.451,-6.604,0.0
1.570,2.385,-6.604,0.0
1.580,2.319,-6.604,0.0
1.590,2.253,-6.604,0.0
1.600,2.187,-6.604,0.0
1.610,2.121,-6.604,0.0
1.620,2.055,-6.604,0.0
1.630,1.989,-6.604,0.0
1.640,1.923,-6.604,0.0
1.650,1.857,-6.604,0.0
1.660,1.791,-6.604,0.0
1.670,1.725,-6.604,0.0
1.680,1.659,-6.604,0.0
1.690,1.593,-6.604,0.0
1.700,1.527,-6.604,0.0
1.710,1.461,-6.604,0.0
1.720,1.395,-6.604,0.0
1.730,1.329,-6.604,0.0
1.740,1.263,-6.604,0.0
1.750,1.197,-6.604,0.0
1.760,1.13,-6.596,2.246
1.770,1.065,-6.558,5.246
1.780,0.999,-6.491,8.246
1.790,0.935,-6.394,11.246
1.800,0.872,-6.266,14.246
1.810,0.81,-6.109,17.246
1.820,0.75,-5.921,20.246
1.830,0.691,-5.704,23.246
1.840,0.636,-5.456,26.246
1.850,0.582,-5.179,29.246
1.860,0.532,-4.871,32.246
1.870,0.485,-4.534,35.246
1.880,0.442,-4.166,38.246
1.890,0.402,-3.769,41.246
1.900,0.366,-3.342,44.246
1.910,0.335,-2.909,41.778
1.920,0.308,-2.506,38.778
1.930,0.285,-2.133,35.778
