t,d2,v2,a2
1.930,193.304,42.669,-715.562
1.940,193.696,35.813,-655.562
1.950,194.022,29.558,-595.562
1.960,194.289,23.902,-535.562
1.970,194.502,18.847,-475.562
1.980,194.668,14.391,-415.562
1.990,194.792,10.535,-355.562
2.000,194.88,7.28,-295.562
2.010,194.939,4.624,-235.562
2.020,194.975,2.568,-175.562
2.030,194.993,1.113,-115.562
2.040,194.999,0.257,-55.562
2.050,195.0,0.0,0.0
